title,authors,url,session,abstract_takeaway
One-Step Residual Shifting Diffusion for Image Super-Resolution via Distillation,Daniil Selikhanovych; David Li; Aleksei Leonov; Nikita Gushchin; Sergei Kushneriuk; Alexander Filippov; Evgeny Burnaev; Iaroslav Koshelev; Aleksandr Korotin,https://icml.cc/virtual/2026/poster/66455,Poster Session 3,"Focuses on computational costs, perceptual quality, one-step residual, residual shifting, and shifting diffusion."
Optimizing Diversity and Quality through Base-Aligned Model Collaboration,Yichen Wang; Chenghao Yang; Tenghao Huang; Muhao Chen; Jonathan May; Mina Lee,https://icml.cc/virtual/2026/poster/63226,Poster Session 1,"Focuses on diversity quality, base-aligned collaboration, open-ended generation, generation tasks, and routing strategies."
PADS-TAL: Padding-Annealed Diffusion Sampling in Text-Aware Latent Space for Robust and Diverse Text-to-Music Generation,Taekoan Yoo; Wonkyung Jung; Kyunghun Kim; Kyeongbo Kong,https://icml.cc/virtual/2026/poster/62907,Poster Session 5,"Focuses on latent space, padding-annealed diffusion, diffusion sampling, text-aware latent, and text alignment."
Parameter Manifold Purification,Jiacong Hu; Jinxun Wu; Shengxuming Zhang; Shunyu Liu; Haofei Zhang; Mingli Song; Zunlei Feng,https://icml.cc/virtual/2026/poster/63819,Poster Session 2,"Focuses on parameter manifold, manifold purification, image denoising, parameter purification, and clean parameters."
Particle-Guided Diffusion Models for Partial Differential Equations,Andrew Millard; Fredrik Lindsten; Zheng Zhao,https://icml.cc/virtual/2026/poster/61116,Poster Session 5,"Focuses on partial differential, pde systems, particle-guided diffusion, diffusion partial, and differential equations."
Personalized Image Generation via Human-in-the-loop Bayesian Optimization,Rajalaxmi Rajagopalan; Debottam Dutta; Yu-Lin Wei; Romit Roy Choudhury,https://icml.cc/virtual/2026/poster/61197,Poster Session 7,"Focuses on personalized image, image generation, bayesian optimization, user feedback, and generation human-in-the-loop."
Phase-Type Variational Autoencoders for Heavy-Tailed Data,Abdelhakim Ziani; Andras Horvath; Paolo Ballarini,https://icml.cc/virtual/2026/poster/64160,Poster Session 3,"Focuses on tail behavior, phase-type variational, variational autoencoders, heavy-tailed distributions, and autoencoders heavy-tailed."
PhysForge: Generating Physics-Grounded 3D Assets for Interactive Virtual World,Yunhan Yang; Chunshi Wang; Junliang Ye; YANG LI; Zanxin Chen; Zehuan Huang; Yao Mu; Zhuo Chen; Chunchao Guo; Xihui Liu,https://icml.cc/virtual/2026/poster/65685,Poster Session 2,"Focuses on physics-grounded assets, interactive virtual, physforge generating, generating physics-grounded, and assets interactive."
Physics-informed diffusion models in spectral space,Davide Gallon; Philippe von Wurstemberger; Patrick Cheridito; Arnulf Jentzen,https://icml.cc/virtual/2026/poster/61004,Poster Session 1,"Focuses on physics-informed diffusion, diffusion spectral, spectral space, space methodology, and methodology combines."
PISCES: Annotation-free Text-to-Video Post-Training via Optimal Transport-Aligned Rewards,Minh-Quan Le; Gaurav Mittal; Cheng Zhao; Xianfeng GU; Samaras Dimitris; Mei Chen,https://icml.cc/virtual/2026/poster/60808,Poster Session 7,"Focuses on pisces annotation-free, visual quality, quality temporal, quality semantic, and human preference."
PointDiT: Pixel-Space Diffusion for Monocular Geometry Estimation,Haofei Xu; Rundi Wu; Philipp Henzler; Nikolai Kalischek; Michael Oechsle; Fabian Manhardt; Marc Pollefeys; Andreas Geiger; Federico Tombari; Michael Niemeyer,https://icml.cc/virtual/2026/poster/62351,Poster Session 6,"Focuses on pixel-space diffusion, point map, pointdit pixel-space, diffusion monocular, and monocular geometry."
PolyFlow: Safe and Efficient Polytope-Constrained Flow Matching with Constraint Embedding and Projection-free Update,Jianming Ma; Qiyue Yang; Yang Zhang; Liyun Yan; Zhanxiang Cao; Yazhou Zhang; Yue Gao,https://icml.cc/virtual/2026/poster/64344,Poster Session 7,"Focuses on polytope-constrained flow, flow matching, polyflow safe, safe polytope-constrained, and matching constraint."
Position: Universal Aesthetic Alignment Narrows Artistic Expression,Wenqi Guo; Qingyun Qian; Khalad Hasan; Shan Du,https://icml.cc/virtual/2026/poster/67242,Poster Session 7,"Focuses on position universal, universal aesthetic, aesthetic alignment, alignment narrows, and narrows artistic."
Primal-Spectral Generative Modeling: Fast Analytical Generation via Pseudoinverse Lévy Inversion,Zhiyuan Ouyang; Simei Huang; Zuokai Wen; Xiangyun Zhang; Junchi Yan,https://icml.cc/virtual/2026/poster/66180,Poster Session 7,"Focuses on fast analytical, pseudoinverse inversion, primal-spectral generative, generative modeling, and modeling fast."
ProtoVAR: Efficient Dataset Distillation via Prototype-Guided Visual Autoregressive Modeling,Mingyu Wang; Wei Jiang,https://icml.cc/virtual/2026/poster/66235,Poster Session 3,"Focuses on visual autoregressive, prototype-guided visual, protovar dataset, dataset distillation, and distillation prototype-guided."
Proximal-Based Generative Modeling for Bayesian Inverse Problems,Boyang Zhang; Zhiguo Wang; Ya-Feng Liu,https://icml.cc/virtual/2026/poster/63167,Poster Session 7,"Focuses on proximal-based generative, generative modeling, inverse problems, score-based diffusion, and moreau score."
Q-Tab: Quantized Tabular Data Generator,Julian Wustl; Philipp Haid; Yarema Okhrin; Claudius Schnörr,https://icml.cc/virtual/2026/poster/60497,Poster Session 8,"Focuses on tabular generator, q-tab quantized, quantized tabular, generator codebook-based, and codebook-based generators."
Quantifying Temperature Scaling in Discrete Sequence (Language) Models,Hannah Scheufele; Peter Blohm; Vikas Garg,https://icml.cc/virtual/2026/poster/62981,Poster Session 2,"Focuses on temperature scaling, unmasking orders, quantifying temperature, scaling discrete, and discrete sequence."
Quantum latent distributions in deep generative models,Omar Bacarreza; Thorin Farnsworth; Alexander Makarovskiy; Hugo Wallner; Tessa Hicks; Santiago Sempere-Llagostera; John Price; Robert Francis-Jones; William Clements,https://icml.cc/virtual/2026/poster/65043,Poster Session 8,"Focuses on latent distributions, quantum processors, quantum latent, distributions produced, and produced quantum."
Random Process Flow Matching: Generative Implicit Representations of Multivariate Random Fields,Julien Lalanne; David Picard; Lionel Boillot; Lina-María GUAYACÁN-CARRILLO; Leon Barens; Jean-Michel Pereira,https://icml.cc/virtual/2026/poster/61661,Poster Session 8,"Focuses on random process, process flow, flow matching, matching generative, and generative implicit."
Reasoning on the Manifold: Bidirectional Consistency for Self-Verification in Diffusion Language Models,Jiaoyang Ruan; Xin Gao; Yinda Chen; Hengyu Zeng; Liang Du; Guanghao Li; Jie Fu; Jian Pu,https://icml.cc/virtual/2026/poster/65552,Poster Session 5,"Focuses on reasoning manifold, manifold bidirectional, bidirectional consistency, consistency self-verification, and self-verification diffusion."
RePack then Refine: Efficient Diffusion Transformers with Vision Foundation Models,Guanfang Dong; Luke Schultz; Negar Hassanpour; Chao Gao,https://icml.cc/virtual/2026/poster/64541,Poster Session 6,"Focuses on vfm features, repack then, then refine, diffusion transformers, and vision foundation."
Responsible Text-to-Image Diffusion: Interpretable and Linearly Controllable Semantics for Fair and Safe Generation,Sayedmoslem Shokrolahi; Jae-Mo Kang; Il-Min Kim,https://icml.cc/virtual/2026/poster/63546,Poster Session 7,"Focuses on interpretable linearly, linearly controllable, vit-based dms, u-net bottleneck, and bottleneck layer."
Restoring Initial Noise Sensitivity in Text-to-Image Distillation through Geometric Alignment,huayang Huang; Ruoyu Wang; Jinhui Zhao; Wei Deng; Daiguo Zhou; Jian Luan; Yu Wu; Ye Zhu,https://icml.cc/virtual/2026/poster/62743,Poster Session 7,"Focuses on initial noise, restoring initial, noise sensitivity, sensitivity text-to-image, and text-to-image distillation."
Rethinking Video Generation Model for the Embodied World,Yufan Deng; Zilin Pan; Hongyu Zhang; Xiaojie Li; Huruoqing; Yufei Ding; Yiming Zou; Yan Zeng; Zhou Daquan,https://icml.cc/virtual/2026/poster/61543,Poster Session 2,"Focuses on video generation, physical realism, rethinking video, generation embodied, and embodied world."
Rethinking Visual Intelligence: Insights from Video Pretraining,Pablo Acuaviva; Aram Davtyan; Mariam Hassan; Sebastian Stapf; Ahmad Rahimi; Alexandre Alahi; Paolo Favaro,https://icml.cc/virtual/2026/poster/63506,Poster Session 2,"Focuses on video pretraining, inductive biases, rethinking visual, visual intelligence, and intelligence insights."
RevealLayer: Disentangling Hidden and Visible Layers via Occlusion-Aware Image Decomposition,Binhao Wang; Shihao Zhao; Bo Cheng; Qiuyu Ji; YuhangMa; Liebucha Wu; Shanyuan Liu; Dawei Leng; Yuhui Yin,https://icml.cc/virtual/2026/poster/61676,Poster Session 7,"Focuses on layer decomposition, hidden visible, visible layers, natural images, and high-quality multi-layer."
Rex: A Family of Reversible Exponential (Stochastic) Runge-Kutta Solvers,Zander Blasingame; Chen Liu,https://icml.cc/virtual/2026/poster/66025,Poster Session 3,"Focuses on stochastic runge-kutta, family reversible, reversible exponential, exponential stochastic, and runge-kutta solvers."
Riemannian Diffusion Models on General Manifolds via Physics-Informed Neural Networks,Gyeonghoon Ko; Juho Lee,https://icml.cc/virtual/2026/poster/61422,Poster Session 5,"Focuses on heat kernel, riemannian diffusion, physics-informed neural, manifold heat, and diffusion general."
Riemannian MeanFlow for One-Step Generation on Manifolds,Zichen Zhong; Haoliang Sun; Yukun Zhao; Yongshun Gong; Yilong Yin,https://icml.cc/virtual/2026/poster/65439,Poster Session 8,"Focuses on riemannian meanflow, meanflow one-step, one-step generation, generation manifolds, and manifolds flow."
RT-Lynx: Putting the GEMM Sparsity In a Right Way for Diffusion Models,Xing Cong; Hanlin Tang; Kan Liu; Lan Tao; Lin Qu; chenhao xie,https://icml.cc/virtual/2026/poster/60642,Poster Session 2,"Focuses on weight sparsification, generation quality, rt-lynx putting, putting gemm, and gemm sparsity."
SAMT: Generating Structured Avatar Meshes and Textures from a Single Image,Muyu Wang; Xingping Dong; Jianzhe Gao; Wenguan Wang; Yujia Wang,https://icml.cc/virtual/2026/poster/61104,Poster Session 6,"Focuses on single image, texture synthesis, facial mesh, facial geometry, and samt generating."
ScalingAR: Scaling Confidence for Autoregressive Image Generation,Harold Haodong Chen; Xianfeng Wu; Wenjie Shu; Rongjin Guo; Disen Lan; Harry Yang; YINGCONG CHEN,https://icml.cc/virtual/2026/poster/64848,Poster Session 1,"Focuses on image generation, autoregressive image, test-time scaling, ntp-based image, and scalingar scaling."
SE(3)-Equivariant Flow Matching with Gaussian Process Priors for Geometric Trajectory Prediction,Xuyang Wang; Xinzhe Zhou; Xiaoming Duan; Jianping He,https://icml.cc/virtual/2026/poster/65239,Poster Session 8,"Focuses on flow matching, trajectory prediction, equivariant flow, geometric trajectory, and vector-valued gaussian."
SE(n)-Invariant Flow Matching: A General Framework with Application to Object Reassembly,Gaël Heck; Sylvie Le Hégarat-Mascle; Nicolas Lermé,https://icml.cc/virtual/2026/poster/65248,Poster Session 8,"Focuses on flow matching, invariant flow, matching general, general application, and application object."
Self-Refining Video Sampling,Sangwon Jang; Taekyung Ki; Jaehyeong Jo; Saining Xie; Jaehong Yoon; Sung Ju Hwang,https://icml.cc/virtual/2026/poster/61169,Poster Session 2,"Focuses on self-refining video, video sampling, video generators, additional training, and sampling modern."
Self-Supervised Flow Matching for Scalable Multi-Modal Synthesis,Hila Chefer; Patrick Esser; Dominik Lorenz; Dustin Podell; Vikash Raja; Vinh Tong; Antonio Torralba; Robin Rombach,https://icml.cc/virtual/2026/poster/65011,Poster Session 2,"Focuses on self-supervised flow, flow matching, semantic representations, matching scalable, and scalable multi-modal."
SemanticNVS: Improving Semantic Scene Understanding in Generative Novel View Synthesis,Xinya Chen; Christopher Wewer; Jiahao Xie; Xinting Hu; Jan Eric Lenssen,https://icml.cc/virtual/2026/poster/65727,Poster Session 6,"Focuses on novel view, view synthesis, pre-trained semantic, semantic feature, and feature extractors."
"Show, Don't Tell: Morphing Latent Reasoning into Image Generation",Harold Haodong Chen; Xinxiang Yin; Wenjie Shu; Hongfei (Faye) Zhang; Zixin Zhang; Chenfei Liao; Litao Guo; Qifeng Chen; YINGCONG CHEN,https://icml.cc/virtual/2026/poster/61452,Poster Session 4,"Focuses on latent reasoning, t2i generation, don tell, tell morphing, and morphing latent."
SJD-SV: Speculative Jacobi Decoding with Semantics Verification for Autoregressive Image Generation,Baoquan Zhang; Bingqi Shan; Shihao Fang; Kenghong Lin; Xutao Li; Yunming Ye,https://icml.cc/virtual/2026/poster/65268,Poster Session 7,"Focuses on image generation, speculative jacobi, jacobi decoding, autoregressive image, and decoding semantics."
Skipping the Zeros in Diffusion Models for Sparse Data Generation,Phil Sidney Ostheimer; Mayank Kumar Nagda; Andriy Balinskyy; Gabriel Rodrigues; Jean Radig; Carl Herrmann; Stephan Mandt; Marius Kloft; Sophie Fellenz,https://icml.cc/virtual/2026/poster/65202,Poster Session 4,"Focuses on skipping zeros, zeros diffusion, diffusion sparse, sparse generation, and generation diffusion."
Sparse Autoencoders are Topic Models,Leander Girrbach; Zeynep Akata,https://icml.cc/virtual/2026/poster/62444,Poster Session 8,"Focuses on sparse autoencoders, image datasets, autoencoders topic, topic sparse, and autoencoders saes."
Spatiotemporal Imputation with Graph-Informed Flow Matching,Zepeng Zhang; Aref Einizade; Jhony H. Giraldo; Olga Fink,https://icml.cc/virtual/2026/poster/65534,Poster Session 5,"Focuses on spatiotemporal imputation, graph-informed flow, flow matching, imputation graph-informed, and matching missing."
Spectral Guidance for Flexible and Efficient Control of Diffusion Models,Gabriel Moreira; Manuel Marques; Joao Costeira; Chenyan Xiong,https://icml.cc/virtual/2026/poster/60951,Poster Session 1,"Focuses on spectral guidance, generative process, guidance flexible, flexible control, and control diffusion."
SSR-Merge: Subspace Signal Routing for Training-Free LoRA Merging in Diffusion Models,Zhengxuan Wei; Yi Dong; Zonghui Li; Xianhui Lin; Xing Liu; Hong Gu; Shaofeng Zhang; Wenbin Li; Qi Fan,https://icml.cc/virtual/2026/poster/62664,Poster Session 4,"Focuses on lora merging, subspace signal, signal routing, ssr-merge subspace, and routing training-free."
Stable Velocity: A Variance Perspective on Flow Matching,Donglin Yang; Yongxing Zhang; Xin Yu; Liang Hou; Xin Tao; Pengfei Wan; XIAOJUAN QI; Renjie Liao,https://icml.cc/virtual/2026/poster/66609,Poster Session 8,"Focuses on stable velocity, low-variance regime, flow matching, regime near, and velocity variance."
STAR-VAE: Structured Topology-Aware Regularization for Audio Reconstruction and Generation,Huadai Liu; Wen Wang; Kaicheng Luo; Qian Chen; Xiangang Li; Wei Xue,https://icml.cc/virtual/2026/poster/63959,Poster Session 8,"Focuses on latent space, star-vae structured, structured topology-aware, topology-aware regularization, and reconstruction fidelity."
Stein Diffusion Guidance: Training-Free Posterior Correction for Sampling Beyond High-Density Regions,Van Khoa NGUYEN; Lionel Blondé; Alexandros Kalousis,https://icml.cc/virtual/2026/poster/64586,Poster Session 6,"Focuses on diffusion guidance, stein diffusion, beyond high-density, low-density regions, and posterior sampling."
Structured Diffusion Bridges: Inductive Bias for Denoising Diffusion Bridges,Eitan Kosman; Gabriele Serussi; Chaim Baskin,https://icml.cc/virtual/2026/poster/61719,Poster Session 5,"Focuses on diffusion bridges, modality translation, fully paired, structured diffusion, and bridges inductive."
TAG: Tangential Amplifying Guidance for Hallucination-Resistant Sampling,Hyunmin Cho; Donghoon Ahn; Susung Hong; Jee Eun Kim; Seungryong Kim; Kyong Hwan Jin,https://icml.cc/virtual/2026/poster/66671,Poster Session 6,"Focuses on tag tangential, tangential amplifying, amplifying guidance, guidance hallucination-resistant, and hallucination-resistant sampling."
Tail Annealing for Heavy-Tailed Flow Matching,Jean Pachebat,https://icml.cc/virtual/2026/poster/60665,Poster Session 6,"Focuses on tail annealing, flow matching, annealing heavy-tailed, heavy-tailed flow, and matching standard."
Test-Time Anchoring for Discrete Diffusion Posterior Sampling,Litu Rout; Andreas Lugmayr; Yasamin Jafarian; Srivatsan Varadharajan; Constantine Caramanis; Sanjay Shakkottai; Ira Kemelmacher-Shlizerman,https://icml.cc/virtual/2026/poster/61295,Poster Session 4,"Focuses on discrete diffusion, posterior sampling, test-time anchoring, anchoring discrete, and diffusion posterior."
Test-Time Reinforcement Learning for Flow Matching,Jili Chen; Changqin Huang; Qionghao Huang; Yaxin Tu; Zhonglong Zheng; Xiaodi Huang,https://icml.cc/virtual/2026/poster/63456,Poster Session 8,"Focuses on test-time reinforcement, alignment human, reinforcement flow, flow matching, and matching flow-matching."
The Latent Color Subspace: Emergent Order in High-Dimensional Chaos,Mateusz Pach; Jessica Bader; Quentin Bouniot; Serge Belongie; Zeynep Akata,https://icml.cc/virtual/2026/poster/62801,Poster Session 7,"Focuses on latent color, color subspace, subspace emergent, emergent order, and order high-dimensional."
The Velocity Deficit: Initial Energy Injection for Flow Matching,Linze Li; Zong-Wei Hong; Shen Zhang; Bo Lin; Jinglun Li; Yao Tang; Jiajun Liang,https://icml.cc/virtual/2026/poster/62758,Poster Session 2,"Focuses on flow matching, velocity deficit, initial energy, energy injection, and deficit initial."
Toward Identifiable Sparse Autoencoders,Walter Nelson; Theofanis Karaletsos; Francesco Locatello,https://icml.cc/virtual/2026/poster/61815,Poster Session 6,"Focuses on sparse autoencoders, sparse codes, identifiable sparse, autoencoders recently, and recently sparse."
Training-Free Adaptation of Diffusion Models via Doob's h -Transform,Qijie Zhu; Zeqi Ye; Han Liu; Zhaoran Wang; Minshuo Chen,https://icml.cc/virtual/2026/poster/66226,Poster Session 7,"Focuses on doob transform, training-free adaptation, adaptation diffusion, diffusion doob, and transform adaptation."
Trajectory-Aware Spiking DiTs Conversion via Membrane Potential Error-Feedback,Haoran Fang; Jinjie Fang; Tianxing Man; Wanli Shi; Xingchen Li; Bin Gu,https://icml.cc/virtual/2026/poster/61672,Poster Session 6,"Focuses on membrane potential, potential error-feedback, diffusion transformers, energy efficiency, and spiking neurons."
TransLight: Image-Guided Customized Lighting Control with Generative Decoupling,Zongming Li; Lianghui Zhu; Haocheng Shen; Longjin Ran; Wenyu Liu; Xinggang Wang,https://icml.cc/virtual/2026/poster/60533,Poster Session 3,"Focuses on light effects, generative decoupling, effects reference, image content, and customized lighting."
Triadic Dynamics Aware Diffusion Posterior Sampling for Inverse Problems: Optimizing Guidance and Stochasticity Schedules,Junseo Bang; Dong Ju Mun; Hoigi Seo; Seongmin Hong; Se Young Chun,https://icml.cc/virtual/2026/poster/64566,Poster Session 6,"Focuses on posterior sampling, inverse problems, triadic dynamics, dynamics aware, and guidance stochasticity."
Turbo4DGen: Ultra-Fast Acceleration for 4D Generation,Yuanbin Man; Ying Huang; Zhile Ren; Miao Yin,https://icml.cc/virtual/2026/poster/62276,,"Focuses on turbo4dgen ultra-fast, ultra-fast acceleration, acceleration generation, content generation, and scm attention."
Twins: Learn to Predict Unified Representations with Focal Loss,Kaixiong Gong; Xin Cai; Bin Lin; Hao Wang; Yunlong Lin; Mingzhe Zheng; Bohao Li; Jian-Wei Zhang; Miles Yang; Zhao Zhong; Liefeng Bo; Xiangyu Yue,https://icml.cc/virtual/2026/poster/63656,Poster Session 6,"Focuses on token space, multimodal understanding, vit vae, twins predict, and predict unified."
Unpaired Visual Editing with Self-Consistent Flow Matching,Yoad Tewel; Yuval Atzmon; Gal Chechik; Lior Wolf,https://icml.cc/virtual/2026/poster/66004,Poster Session 7,"Focuses on flow matching, video editing, unpaired visual, visual editing, and editing self-consistent."
VAnim: Rendering-Aware Sparse State Modeling for Structure-Preserving Vector Animation,Guotao Liang; Zhangcheng Wang; Chuang Wang; Juncheng Hu; Haitao Zhou; Junhua Liu; Jing Zhang; Dong Xu; Qian Yu,https://icml.cc/virtual/2026/poster/64100,Poster Session 8,"Focuses on sparse state, vector animation, non-rigid deformations, vanim rendering-aware, and rendering-aware sparse."
Variational Bayesian Flow Network for Graph Generation,Yida Xiong; Jiameng Chen; Xiuwen Gong; Jia Wu; Shirui Pan; wenbin Hu,https://icml.cc/virtual/2026/poster/64460,Poster Session 7,"Focuses on node edge, bayesian flow, variational bayesian, flow network, and graph generation."
VectorWorld: Efficient Streaming World Model via Diffusion Flow on Vector Graphs,Chaokang Jiang; Desen Zhou; Jiuming Liu; Li Sun,https://icml.cc/virtual/2026/poster/60617,Poster Session 5,"Focuses on vectorworld streaming, streaming world, world diffusion, diffusion flow, and flow vector."
VELR: Efficient Video Reward Feedback via Ensemble Latent Reward Models,Liyu Zhang; Kehan Li; Tao Zhou; Zeyi Huang; Chao LI; Jiming Chen,https://icml.cc/virtual/2026/poster/61749,Poster Session 2,"Focuses on video rms, video reward, reward feedback, ensemble latent, and latent reward."
VideoFlexTok: Flexible-Length Coarse-to-Fine Video Tokenization,Andrei Atanov; Jesse Allardice; Roman Bachmann; Oğuzhan Fatih Kar; R Devon Hjelm; David Griffiths; Peter Fu; Amir Zamir; Afshin Dehghan,https://icml.cc/virtual/2026/poster/64675,Poster Session 2,"Focuses on video generation, grid tokens, computational cost, videoflextok flexible-length, and flexible-length coarse-to-fine."
Visual Implicit Autoregressive Modeling,Pengfei Jiang; Jixiang Luo; Luxi Lin; Zhaohong Huang; Xuelong Li,https://icml.cc/virtual/2026/poster/63242,Poster Session 3,"Focuses on autoregressive modeling, visual implicit, implicit autoregressive, compute control, and modeling visual."
Watch Your Step: Information Injection in Diffusion Models via Shadow Timestep Embedding,AN HUANG; Junggab Son; Zuobin Xiong,https://icml.cc/virtual/2026/poster/63041,Poster Session 6,"Focuses on timestep embedding, information injection, injection diffusion, shadow timestep, and watch your."
When Sample Selection Bias Precipitates Model Collapse,Xinbao Qiao; Xianglong Du; Wei Liu; Jingqi Zhang; Peihua Mai; Meng Zhang; Yan (James) Pang,https://icml.cc/virtual/2026/poster/65263,Poster Session 5,"Focuses on multiple parties, sample selection, selection bias, bias precipitates, and precipitates collapse."
Where Rectified Flows Leak: Characterizing Membership Signals Along the Interpolation Path,Thomas Sesmat; Gabriel Meseguer-Brocal; Geoffroy Peeters,https://icml.cc/virtual/2026/poster/63762,Poster Session 5,"Focuses on rectified flows, interpolation path, flows leak, leak characterizing, and characterizing membership."
WISE: World Knowledge-Informed Semantic Evaluation for Text-to-Image Generation,Yuwei Niu; Munan Ning; Mengren Zheng; Weiyang Jin; Bin Lin; Peng Jin; Jiaqi Liao; Chaoran Feng; Fanqing Meng; Kun-Peng Ning; Bin Zhu; Li Yuan,https://icml.cc/virtual/2026/poster/62614,Poster Session 8,"Focuses on world knowledge-informed, knowledge-informed semantic, text-to-image generation, wise world, and semantic text-to-image."
